reference_id,trade_date,time_of_trade,underlying,expiration_date,strike_price,trade_type,open_interest,ind,exchange_code,spread,premium_price,trade_size,bid_size,bid_price,ask_price,ask_size,edge,lean_size,size_ratio,trade_count,delta,theta,vega,gamma,sigma,rho
281684880,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,REG,M,0.8,1.55,10,4,0.75,1.55,321,100,321,98.75,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684881,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,J,0.8,1.55,25,4,0.75,1.55,321,100,321,98.75,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684882,2018-02-13,14:21:54:413000,PBYI,2018-02-16,60,P,111,REG,W,0.8,1.55,24,4,0.75,1.55,296,100,296,98.65,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684883,2018-02-13,14:21:54:413000,PBYI,2018-02-16,60,P,111,REG,C,0.8,1.55,18,4,0.75,1.55,296,100,296,98.65,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684884,2018-02-13,14:21:54:413000,PBYI,2018-02-16,60,P,111,AUTOX,Z,0.8,1.55,12,4,0.75,1.55,252,100,252,98.41,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281686447,2018-02-13,14:22:42:931000,JDST,2018-03-16,60,C,806,REG,M,0.8,7.1,2,91,6.3,7.1,2608,100,2608,96.51,7,0.534,-39.933,6.831,0.023,0.991,2.138
281688771,2018-02-13,14:23:46:132000,BIDU,2018-02-16,247.5,C,267,AUTOX,Z,1.14,1.04,2,16,0.01,1.15,242,81,242,93.39,177,0.07,-112.089,2.754,0.01,0.675,0.127
281689030,2018-02-13,14:23:55:319000,WY,2020-01-17,35,C,57,ISOI,H,1.4,4.1,5,2639,2.7,4.1,1926,100,1926,-37.02,4,0.531,-1.006,18.921,0.042,0.197,28.352
281689031,2018-02-13,14:23:55:319000,WY,2020-01-17,35,C,57,ISOI,E,1.4,4.1,1,2639,2.7,4.1,1903,100,1903,-38.68,4,0.531,-1.006,18.921,0.042,0.197,28.352
281689032,2018-02-13,14:23:55:319000,WY,2020-01-17,35,C,57,ISOI,I,1.4,4.1,1,2639,2.7,4.1,1903,100,1903,-38.68,4,0.531,-1.006,18.921,0.042,0.197,28.352
281689033,2018-02-13,14:23:55:319000,WY,2020-01-17,35,C,57,ISOI,M,1.4,4.1,1,2639,2.7,4.1,1927,100,1927,-36.95,4,0.531,-1.006,18.921,0.042,0.197,28.352
281705087,2018-02-13,14:30:37:629000,SPX,2018-12-21,2000,P,46423,REG,C,3.5,36,2625,600,32.6,36.1,598,94,598,-0.33,28,0,0,0,0,0,0
281707894,2018-02-13,14:31:48:338000,SPX,2018-04-06,2600,P,469,REG,C,1.3,47.8,2,264,46.5,47.8,540,100,540,51.11,3,0,0,0,0,0,0
281710038,2018-02-13,14:32:44:463000,ENTA,2018-03-16,75,P,4,AUTOX,H,2.5,4.3,15,181,1.8,4.3,323,100,323,43.96,3,-0.328,-24.273,8.331,0.032,0.496,-2.431
281710519,2018-02-13,14:32:57:006000,SODA,2018-03-02,75,C,12,AUTOX,X,2.6,7.9,2,363,5.3,7.9,295,100,295,-23.05,1,0.65,-47.895,6.287,0.031,0.709,2.071
281711088,2018-02-13,14:33:13:255000,TQQQ,2018-04-20,150,C,163,AUTOX,X,0.8,12.3,2,448,11.5,12.3,316,100,316,-41.77,8,0.503,-38.048,24.775,0.012,0.553,11.101
281713119,2018-02-13,14:34:06:172000,YY,2018-08-17,115,C,6,AUTOX,I,1.4,21,3,467,19.6,21,448,100,448,-4.24,2,0.61,-17.962,32.395,0.008,0.558,26.384
281714176,2018-02-13,14:34:28:289000,SPX,2018-05-18,2660,P,7,REG,C,1.8,89.3,2,353,87.5,89.3,350,100,350,-0.86,1,0,0,0,0,0,0
281719412,2018-02-13,14:36:07:384000,SPX,2018-02-16,2600,C,29991,REG,C,1.6,70.5,10,1,68.9,70.5,151,100,151,99.34,20,0,0,0,0,0,0
281721506,2018-02-13,14:36:49:960000,ABC,2018-08-17,100,C,175,ISOI,Q,1,7,1,72,6,7,197,100,197,63.45,16,0.491,-7.338,27.746,0.022,0.264,21.099
281721695,2018-02-13,14:36:53:694000,CBOE,2018-02-16,105,C,516,AUTOX,X,0.9,8.4,1,567,7.5,8.4,792,100,792,28.41,11,0.962,-23.205,0.845,0.018,0.449,0.832
281728159,2018-02-13,14:38:58:455000,OSTK,2019-01-18,60,C,405,AUTOX,E,1.5,17,1,778,15.5,17,937,100,937,16.97,4,0.626,-8.918,20.899,0.009,0.788,18.361
281728266,2018-02-13,14:39:00:267000,NKTR,2018-05-18,80,C,125,AUTOX,E,2.1,11.9,2,1,9.8,11.9,281,100,281,99.64,6,0.522,-22.059,15.38,0.014,0.736,7.715
281735828,2018-02-13,14:41:21:923000,NVDA,2020-01-17,235,C,225,ISOI,M,1.8,57.85,1,133,56.05,57.85,151,100,151,11.92,2,0.62,-14.545,123.223,0.003,0.448,169.562
281743292,2018-02-13,14:43:33:457000,NOC,2020-01-17,150,C,15,AUTOX,T,5,198,1,352,193,198,303,100,303,-16.17,2,0.981,-2.2,21.932,0,0.324,272.666
281743293,2018-02-13,14:43:33:458000,NOC,2020-01-17,150,C,15,AUTOX,H,5,198,1,362,193,198,303,100,303,-19.47,2,0.981,-2.2,21.932,0,0.324,272.666
281744823,2018-02-13,14:44:05:558000,TSLA,2020-01-17,300,C,381,AUTOX,X,4.5,93.4,1,209,88.9,93.4,281,100,281,25.62,7,0.672,-19.848,162.104,0.002,0.464,242.475
281751512,2018-02-13,14:46:52:772000,FB,2020-01-17,175,C,1189,REG,C,0.95,33.55,2,130,32.6,33.55,188,100,188,30.85,6,0.594,-8.633,93.577,0.005,0.348,135.271
281751939,2018-02-13,14:47:02:420000,JNUG,2018-06-15,30,P,145,REG,M,1.6,18,1,2260,16.4,18,2701,100,2701,16.33,1,-0.772,-4.329,2.412,0.031,1.219,-9.282
281757251,2018-02-13,14:48:54:759000,LITE,2018-09-21,57.5,C,6,REG,C,0.8,10.5,3,674,9.7,10.5,386,100,386,-74.61,1,0.593,-8.234,17.411,0.015,0.566,14.488
281761441,2018-02-13,14:50:44:841000,TXN,2019-01-18,90,P,592,AUTOX,H,1.5,5.8,2,442,4.4,5.9,729,87,729,39.37,2,-0.279,-4.739,32.778,0.013,0.273,-31.166
281761665,2018-02-13,14:50:45:919000,AVGO,2019-01-18,210,P,708,AUTOX,Q,1.2,15.6,2,473,14.5,15.7,575,83,575,17.74,1,-0.259,-13.77,76.507,0.004,0.339,-72.797
281761831,2018-02-13,14:50:47:428000,INTU,2019-01-18,145,P,110,AUTOX,Q,1.8,9.6,1,143,7.9,9.7,254,89,254,43.7,3,-0.301,-7.095,53.482,0.009,0.251,-52.369
281761834,2018-02-13,14:50:47:436000,INTU,2019-01-18,150,P,134,AUTOX,Q,3,11.3,1,99,8.5,11.5,288,87,288,65.63,3,-0.348,-7.073,56.777,0.01,0.237,-60.495
281762768,2018-02-13,14:51:05:671000,WMT,2020-01-17,97.5,C,111,AUTOX,X,2.15,15.8,1,338,13.65,15.8,1368,100,1368,75.29,1,0.611,-3.181,53.709,0.012,0.22,91.746
281785352,2018-02-13,14:57:41:010000,UDOW,2018-02-16,89,P,62,REG,M,0.8,2,1,1329,1.2,2,1230,100,1230,-8.05,3,-0.353,-146.859,3.073,0.057,0.787,-0.278
281788993,2018-02-13,14:58:34:828000,CMI,2019-01-18,175,C,259,REG,C,0.9,12.9,5,137,12,12.9,484,100,484,71.69,2,0.46,-8.624,63.368,0.01,0.248,59.532
281789722,2018-02-13,14:58:45:011000,OSTK,2018-02-23,57,C,6,ISOI,M,1.4,5,1,493,3.6,5,332,100,332,-48.49,8,0.532,-80.857,3.739,0.036,1.184,0.709
281793531,2018-02-13,14:59:26:582000,DIS,2020-01-17,165,C,1252,AUTOX,Q,1.11,1.15,27,6,0.04,1.15,173,100,173,96.53,69,0.052,-0.763,15.413,0.004,0.188,9.42
281797941,2018-02-13,15:04:41:672000,IWM,2020-01-17,144,P,518,AUTOX,X,2.09,14.3,150,130,12.21,14.3,168,100,168,22.62,4,-0.395,-4.08,79.326,0.009,0.207,-140.363
281798154,2018-02-13,15:05:04:418000,IWM,2020-01-17,144,P,518,AUTOX,X,2.13,14.33,168,133,12.2,14.33,168,100,168,20.83,4,-0.395,-4.08,79.326,0.009,0.207,-140.363
279864526,2018-02-12,08:30:01:512000,AAPL,2018-02-23,160,P,3935,AUTOX,X,0.85,4.3,2,10,3.5,4.35,200,88,200,95,437,0,0,0,0,0,0
279868602,2018-02-12,08:30:26:081000,BBY,2018-03-02,67.5,P,21,AUTOX,Q,1.05,3.2,8,24,2.15,3.2,251,100,251,90.44,1,0,0,0,0,0,0
279869378,2018-02-12,08:30:34:364000,SPX,2018-12-21,1150,P,183,REG,C,2.35,2.8,100,25,0.45,2.8,500,100,500,95,1,0,0,0,0,0,0
279869558,2018-02-12,08:30:36:828000,MA,2018-02-16,167.5,C,783,AUTOX,X,1.09,2.89,1,115,1.8,2.89,415,100,415,72.29,34,0.471,-110.764,7.184,0.061,0.36,0.893
279870618,2018-02-12,08:30:52:137000,KEM,2018-06-15,17,C,160,ISOI,E,0.95,3.5,1,784,2.55,3.5,1117,100,1117,29.81,2,0,0,0,0,0,0
279870619,2018-02-12,08:30:52:137000,KEM,2018-06-15,17,C,160,ISOI,I,0.95,3.5,1,816,2.55,3.5,1116,100,1116,26.88,2,0,0,0,0,0,0
279871491,2018-02-12,08:31:00:446000,LVS,2018-03-09,69,C,0,ISOI,X,1.15,5.1,1,179,3.95,5.1,320,100,320,44.06,1,0,0,0,0,0,0
279871767,2018-02-12,08:31:02:736000,CAT,2018-02-16,152.5,C,825,REG,P,0.77,3.3,10,2,2.53,3.3,331,100,331,99.4,145,0.476,-145.081,6.537,0.047,0.519,0.81
279871768,2018-02-12,08:31:02:737000,CAT,2018-02-16,152.5,C,825,REG,P,0.77,3.3,5,2,2.53,3.3,331,100,331,99.4,145,0.476,-145.081,6.537,0.047,0.519,0.81
279873667,2018-02-12,08:31:24:488000,PG,2018-04-20,82.5,P,3621,ISOI,Q,1.05,4.25,4,608,3.2,4.25,951,100,951,36.07,4,0,0,0,0,0,0
279874570,2018-02-12,08:31:34:792000,NVDA,2018-02-16,235,C,4999,AUTOX,X,0.85,6.2,5,72,5.35,6.2,346,100,346,79.19,1424,0.518,-268.789,10.138,0.025,0.62,1.351
279874781,2018-02-12,08:31:37:592000,UVXY,2018-06-15,15,P,2397,AUTOX,N,0.95,6.75,1,1138,5.8,6.75,1737,100,1737,34.48,32,-0.17,-11.104,3.188,0.009,2.357,-3.343
279874782,2018-02-12,08:31:37:592000,UVXY,2018-06-15,15,P,2397,AUTOX,N,0.95,6.75,20,1138,5.8,6.75,1737,100,1737,34.48,32,-0.17,-11.104,3.188,0.009,2.357,-3.343
279874783,2018-02-12,08:31:37:592000,UVXY,2018-06-15,15,P,2397,AUTOX,N,0.95,6.75,1,1138,5.8,6.75,1737,100,1737,34.48,32,-0.17,-11.104,3.188,0.009,2.357,-3.343
279874785,2018-02-12,08:31:37:592000,UVXY,2018-06-15,15,P,2397,AUTOX,H,0.95,6.75,8,1138,5.8,6.75,1715,100,1715,33.64,32,-0.17,-11.104,3.188,0.009,2.357,-3.343
279874866,2018-02-12,08:31:38:508000,BA,2018-03-16,340,C,2183,AUTOX,T,1.15,13.35,32,66,12.2,13.35,599,100,599,88.98,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874867,2018-02-12,08:31:38:508000,BA,2018-03-16,340,C,2183,AUTOX,E,1.15,13.35,8,66,12.2,13.35,532,100,532,87.59,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874868,2018-02-12,08:31:38:510000,BA,2018-03-16,340,C,2183,REG,M,1.15,13.35,4,52,12.2,13.35,508,100,508,89.76,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874869,2018-02-12,08:31:38:510000,BA,2018-03-16,340,C,2183,REG,M,1.15,13.35,3,52,12.2,13.35,508,100,508,89.76,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874870,2018-02-12,08:31:38:510000,BA,2018-03-16,340,C,2183,REG,M,1.15,13.35,2,52,12.2,13.35,508,100,508,89.76,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874871,2018-02-12,08:31:38:510000,BA,2018-03-16,340,C,2183,REG,M,1.15,13.35,2,52,12.2,13.35,508,100,508,89.76,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874872,2018-02-12,08:31:38:510000,BA,2018-03-16,340,C,2183,REG,M,1.15,13.35,1,52,12.2,13.35,508,100,508,89.76,250,0.485,-86.403,39.845,0.01,0.381,13.215
279874873,2018-02-12,08:31:38:513000,BA,2018-03-16,340,C,2183,REG,W,1.15,13.35,16,42,12.2,13.35,503,100,503,91.65,250,0.485,-86.403,39.845,0.01,0.381,13.215
279875025,2018-02-12,08:31:40:616000,ATRA,2018-02-16,40,C,578,AUTOX,X,1.95,3.5,19,1,1.55,3.5,230,100,230,99.57,19,0,0,0,0,0,0
279875027,2018-02-12,08:31:40:633000,ATRA,2018-02-16,40,C,578,AUTOX,X,1.95,3.5,55,1,1.55,3.5,155,100,155,99.35,19,0,0,0,0,0,0
279875480,2018-02-12,08:31:48:106000,ATRA,2018-02-16,40,C,578,AUTOX,X,1.6,3.5,1,1,1.9,3.5,153,100,153,99.35,19,0,0,0,0,0,0
279875481,2018-02-12,08:31:48:107000,ATRA,2018-02-16,40,C,578,AUTOX,X,1.6,3.5,1,1,1.9,3.5,152,100,152,99.34,19,0,0,0,0,0,0
279875482,2018-02-12,08:31:48:108000,ATRA,2018-02-16,40,C,578,AUTOX,X,1.6,3.5,1,1,1.9,3.5,151,100,151,99.34,19,0,0,0,0,0,0
279875738,2018-02-12,08:31:51:379000,BA,2018-03-16,340,C,2183,AUTOX,J,1.15,13.35,5,12,12.2,13.35,488,100,488,97.54,250,0.485,-86.403,39.845,0.01,0.381,13.215
279875739,2018-02-12,08:31:51:380000,BA,2018-03-16,340,C,2183,AUTOX,I,1.15,13.35,5,12,12.2,13.35,508,100,508,97.64,250,0.485,-86.403,39.845,0.01,0.381,13.215
279876039,2018-02-12,08:31:56:287000,AMZN,2018-02-16,1425,C,502,AUTOX,X,2.45,8.1,3,101,5.65,8.1,230,100,230,56.09,167,0,0,0,0,0,0
279876057,2018-02-12,08:31:56:574000,HRS,2018-02-16,145,C,234,AUTOX,X,4.3,11.8,1,425,7.5,11.8,592,100,592,28.21,2,0.832,-104.317,4.175,0.026,0.583,1.384
279876177,2018-02-12,08:31:58:380000,QCOM,2018-02-23,60,C,21,REG,C,1,6.05,10,239,5.05,6.05,220,100,220,-8.64,1,0.82,-25.943,2.997,0.043,0.532,1.472
279877085,2018-02-12,08:32:09:549000,NUGT,2018-02-16,21,C,112,AUTOX,X,0.85,3.4,1,5802,2.55,3.4,5909,100,5909,1.81,2,0.835,-35.982,0.64,0.073,1.314,0.196
279877839,2018-02-12,08:32:18:931000,ROKU,2018-02-16,55,P,3981,AUTOX,I,1.6,12.1,10,628,10.5,12.1,329,100,329,-90.88,1,-0.851,-88.579,1.092,0.026,1.902,-0.575
279878057,2018-02-12,08:32:21:000000,NFLX,2018-02-16,252.5,C,822,REG,C,0.85,7.7,5,302,6.85,7.7,298,100,298,-1.34,144,0.508,-262.712,10.887,0.026,0.564,1.429
279878179,2018-02-12,08:32:22:082000,DIA,2018-02-23,244,C,88,REG,C,0.85,5.05,5,61,4.2,5.05,1029,100,1029,94.07,25,0.516,-76.688,17.103,0.034,0.276,3.745
279878505,2018-02-12,08:32:25:969000,CAT,2018-06-15,145,C,263,REG,C,1.05,15.25,3,61,14.2,15.25,397,100,397,84.63,12,0.627,-16.341,33.285,0.013,0.327,27.055
279878895,2018-02-12,08:32:29:091000,NVDA,2018-03-02,235,P,149,AUTOX,X,1.25,11.85,5,165,10.6,11.85,741,100,741,77.73,11,0,0,0,0,0,0
280665086,2018-02-12,13:16:04:130000,SPX,2018-06-15,2425,P,300,REG,C,1.4,53.5,1,450,52.1,53.5,264,100,264,-70.45,14,0,0,0,0,0,0
279879196,2018-02-12,08:32:31:767000,CBOE,2018-02-16,100,C,932,AUTOX,J,0.9,10.4,1,184,9.5,10.4,358,100,358,48.6,143,0.837,-104.574,2.897,0.025,0.843,0.952
279881115,2018-02-12,08:32:50:909000,FDP,2018-09-21,45,C,6,ISOI,E,0.8,4.6,1,62,3.8,4.6,200,100,200,69,1,0.545,-3.368,13.866,0.039,0.29,12.391
279881238,2018-02-12,08:32:52:440000,NVDA,2018-06-15,240,C,4764,AUTOX,Z,1.9,24.55,35,105,22.65,24.55,432,100,432,75.69,78,0.518,-39.09,54.032,0.006,0.485,32.861
279881239,2018-02-12,08:32:52:441000,NVDA,2018-06-15,240,C,4764,AUTOX,Z,1.9,24.55,1,105,22.65,24.55,452,100,452,76.77,78,0.518,-39.09,54.032,0.006,0.485,32.861
279881240,2018-02-12,08:32:52:442000,NVDA,2018-06-15,240,C,4764,AUTOX,N,1.9,24.55,5,92,22.65,24.55,471,100,471,80.47,78,0.518,-39.09,54.032,0.006,0.485,32.861
279881241,2018-02-12,08:32:52:442000,NVDA,2018-06-15,240,C,4764,AUTOX,N,1.9,24.55,6,92,22.65,24.55,478,100,478,80.75,78,0.518,-39.09,54.032,0.006,0.485,32.861
279881242,2018-02-12,08:32:52:442000,NVDA,2018-06-15,240,C,4764,AUTOX,N,1.9,24.55,3,92,22.65,24.55,478,100,478,80.75,78,0.518,-39.09,54.032,0.006,0.485,32.861
279881376,2018-02-12,08:32:53:371000,BIDU,2018-02-23,222.5,C,10,AUTOX,X,1.75,9.1,3,248,7.35,9.1,207,100,207,-19.81,13,0.482,-161.982,15.403,0.016,0.648,3.003
279881630,2018-02-12,08:32:55:683000,AAOI,2018-03-02,33.5,P,11,AUTOX,X,3.75,6.1,1,631,2.35,6.1,586,100,586,-7.68,1,-0.603,-25.792,2.668,0.057,0.97,-1.146
279881647,2018-02-12,08:32:55:801000,NVDA,2018-02-16,235,C,4999,AUTOX,X,0.8,5.8,4,31,5,5.8,216,100,216,85.65,1424,0.485,-264.861,10.086,0.026,0.614,1.262
279881725,2018-02-12,08:32:56:397000,SPX,2018-02-16,2720,C,4259,REG,C,1.3,5.2,4,170,4,5.3,460,85,460,63.04,28,0,0,0,0,0,0
279881730,2018-02-12,08:32:56:538000,SOXL,2018-04-20,140,C,17,AUTOX,A,3.8,20.5,3,187,16.7,20.5,1511,100,1511,87.62,12,0,0,0,0,0,0
279881788,2018-02-12,08:32:56:959000,C,2018-02-16,66,C,82,AUTOX,N,0.95,9.15,1,877,8.2,9.15,537,100,537,-63.31,5,0.988,-5.819,0.261,0.008,0.508,0.761
279881789,2018-02-12,08:32:56:959000,C,2018-02-16,66,C,82,AUTOX,Z,0.95,9.15,1,877,8.2,9.15,535,100,535,-63.93,5,0.988,-5.819,0.261,0.008,0.508,0.761
279881791,2018-02-12,08:32:56:961000,C,2018-02-16,66,C,82,REG,C,0.95,9.15,1,834,8.2,9.15,531,100,531,-57.06,5,0.988,-5.819,0.261,0.008,0.508,0.761
279881802,2018-02-12,08:32:56:964000,SVXY,2019-01-18,11,C,142,ISOI,X,0.95,4.95,1,101,4,4.95,3937,100,3937,97.43,11,0,0,0,0,0,0
279881854,2018-02-12,08:32:57:382000,CSX,2018-02-16,55,P,26787,AUTOX,X,0.83,3.5,5,301,2.67,3.5,1169,100,1169,74.25,61,-1,0.137,0,0,0,-0.643
279882892,2018-02-12,08:33:09:104000,RUT,2018-02-16,1520,C,2716,REG,W,1.4,4.6,1,45,3.2,4.6,211,100,211,78.67,85,0,0,0,0,0,0
279884117,2018-02-12,08:33:22:692000,BABA,2020-01-17,200,C,4957,ISOI,E,3.95,34.05,5,97,30.1,34.05,225,100,225,56.89,13,0.539,-10.554,98.939,0.004,0.405,123.096
279884347,2018-02-12,08:33:25:330000,NVDA,2018-02-23,237.5,P,58,AUTOX,Z,1.1,10.6,1,51,9.5,10.6,470,100,470,89.15,11,-0.53,-126.664,16.442,0.02,0.477,-4.127
279884348,2018-02-12,08:33:25:330000,NVDA,2018-03-02,240,P,68,AUTOX,Z,1.85,14.35,1,51,12.5,14.35,618,100,618,91.75,6,-0.573,-98.05,20.53,0.016,0.48,-7.381
279884370,2018-02-12,08:33:25:498000,NVDA,2018-02-23,237.5,P,58,AUTOX,Z,1.1,10.6,1,11,9.5,10.6,851,100,851,98.71,11,-0.53,-126.664,16.442,0.02,0.477,-4.127
279884372,2018-02-12,08:33:25:498000,NVDA,2018-03-02,240,P,68,AUTOX,Z,1.85,14.35,1,16,12.5,14.35,817,100,817,98.04,6,-0.573,-98.05,20.53,0.016,0.48,-7.381
279884529,2018-02-12,08:33:27:218000,FB,2018-03-29,170,P,420,AUTOX,X,0.95,6.25,5,8,5.3,6.25,695,100,695,98.85,8,0,0,0,0,0,0
279885137,2018-02-12,08:33:34:996000,ANET,2018-02-16,270,C,481,AUTOX,X,3.4,21,1,275,17.6,21,644,100,644,57.3,21,0,0,0,0,0,0
279885589,2018-02-12,08:33:40:562000,MCD,2018-09-21,155,P,416,REG,C,1.65,7.65,5,1039,6,7.65,1442,100,1442,27.95,3,-0.32,-7.948,45.933,0.013,0.214,-35.79
279887214,2018-02-12,08:33:58:684000,NVDA,2018-02-23,237.5,P,58,AUTOX,Z,1.2,10.45,1,141,9.25,10.45,996,100,996,85.84,11,-0.53,-126.664,16.442,0.02,0.477,-4.127
279887215,2018-02-12,08:33:58:684000,NVDA,2018-03-02,237.5,P,72,AUTOX,Z,1.35,12.7,1,115,11.35,12.7,1140,100,1140,89.91,3,-0.534,-99.951,20.804,0.016,0.483,-6.853
279887216,2018-02-12,08:33:58:685000,NVDA,2018-03-02,235,P,149,AUTOX,Z,1.15,11.35,1,127,10.2,11.35,673,100,673,81.13,11,0,0,0,0,0,0
279887217,2018-02-12,08:33:58:686000,NVDA,2018-03-02,232.5,P,128,AUTOX,Z,1.2,10.2,1,41,9,10.2,1138,100,1138,96.4,4,0,0,0,0,0,0
279887639,2018-02-12,08:34:04:698000,OILU,2018-03-16,36,C,0,ISOI,E,2.65,4.5,1,281,1.85,4.5,228,100,228,-23.25,3,0.547,-17.784,4.244,0.05,0.738,1.459
279887721,2018-02-12,08:34:06:044000,IBM,2019-01-18,85,P,1490,AUTOX,Z,0.94,1.46,17,168,0.52,1.46,179,100,179,6.15,2,-0.037,-2.37,11.896,0.001,0.374,-6.136
279887722,2018-02-12,08:34:06:044000,IBM,2019-01-18,85,P,1490,AUTOX,N,0.94,1.46,4,162,0.52,1.46,234,100,234,30.77,2,-0.037,-2.37,11.896,0.001,0.374,-6.136
279889273,2018-02-12,08:34:26:165000,RGR,2018-07-20,50,C,14,AUTOX,X,3.7,6.8,1,646,3.1,6.8,747,100,747,13.52,2,0.535,-5.847,12.938,0.031,0.388,9.391
279889753,2018-02-12,08:34:33:619000,NVDA,2018-03-02,240,P,68,AUTOX,Z,1.05,13.75,1,56,12.7,13.75,1071,100,1071,94.77,6,-0.573,-98.05,20.53,0.016,0.48,-7.381
279889754,2018-02-12,08:34:33:619000,NVDA,2018-03-02,237.5,P,72,AUTOX,Z,1.1,12.45,1,131,11.35,12.45,1177,100,1177,88.87,3,-0.534,-99.951,20.804,0.016,0.483,-6.853
279889755,2018-02-12,08:34:33:620000,NVDA,2018-03-02,235,P,149,AUTOX,Z,0.95,11.1,1,131,10.15,11.1,1129,100,1129,88.4,11,0,0,0,0,0,0
279889999,2018-02-12,08:34:36:276000,SPX,2018-12-31,1300,P,298,REG,C,1.6,5,150,297,3.4,5,600,100,600,50.5,2,0,0,0,0,0,0
279890541,2018-02-12,08:34:43:162000,SPX,2018-06-15,3200,C,360,REG,C,0.8,1.55,20,14,0.75,1.55,600,100,600,97.67,1,0,0,0,0,0,0
279891641,2018-02-12,08:34:55:723000,ALK,2018-07-20,65,C,400,AUTOX,X,0.9,6.2,1,1206,5.3,6.2,940,100,940,-28.3,3,0.558,-6.463,17.014,0.028,0.325,13.297
279892447,2018-02-12,08:35:06:257000,SPX,2018-12-21,1500,P,5316,REG,C,1.5,9.2,250,342,7.7,9.2,600,100,600,43,5,0,0,0,0,0,0
279892606,2018-02-12,08:35:07:834000,SPX,2018-12-21,1500,P,5316,REG,C,1.5,9.2,250,342,7.7,9.2,600,100,600,43,5,0,0,0,0,0,0
279892648,2018-02-12,08:35:08:787000,OLED,2018-03-16,150,C,2127,AUTOX,X,1.4,15.6,1,333,14.2,15.6,544,100,544,38.79,50,0.556,-85.523,17.663,0.01,0.853,6.023
279894441,2018-02-12,08:35:28:767000,MCD,2018-03-16,170,P,3468,REG,C,1.9,9.5,2,860,7.6,9.5,1085,100,1085,20.74,11,-0.648,-25.749,18.166,0.03,0.253,-10.136
279894891,2018-02-12,08:35:34:353000,TQQQ,2018-03-16,142,C,137,AUTOX,X,4.3,13.3,1,2110,9,13.3,2235,100,2235,5.59,5,0.533,-63.021,16.721,0.014,0.664,5.7
279895441,2018-02-12,08:35:40:880000,BIDU,2018-03-23,215,C,5,REG,M,1.9,16.65,3,349,14.75,16.65,257,100,257,-35.8,1,0,0,0,0,0,0
279895794,2018-02-12,08:35:44:524000,NVDA,2018-02-23,237.5,P,58,AUTOX,Z,1.1,10.35,1,263,9.25,10.35,891,100,891,70.48,11,-0.53,-126.664,16.442,0.02,0.477,-4.127
279895795,2018-02-12,08:35:44:524000,NVDA,2018-02-23,235,P,191,AUTOX,Z,1.1,9.05,1,343,7.95,9.05,496,100,496,30.85,31,-0.478,-134.706,16.463,0.019,0.506,-3.729
279895796,2018-02-12,08:35:44:525000,NVDA,2018-02-23,232.5,P,229,AUTOX,Z,1.05,7.85,1,379,6.8,7.85,417,100,417,9.11,13,-0.439,-137.741,16.265,0.018,0.524,-3.413
279895797,2018-02-12,08:35:44:526000,NVDA,2018-03-02,240,P,68,AUTOX,Z,0.8,13.65,1,146,12.85,13.65,603,100,603,75.79,6,-0.573,-98.05,20.53,0.016,0.48,-7.381
279896019,2018-02-12,08:35:47:226000,BIDU,2018-03-16,240,C,4182,AUTOX,H,0.8,5.25,8,212,4.45,5.25,783,100,783,72.92,84,0.283,-56.486,22.139,0.012,0.449,5.074
279896022,2018-02-12,08:35:47:227000,BIDU,2018-03-16,240,C,4182,AUTOX,I,0.8,5.25,9,219,4.45,5.25,839,100,839,73.9,84,0.283,-56.486,22.139,0.012,0.449,5.074
279896088,2018-02-12,08:35:47:958000,TQQQ,2018-03-16,142,C,137,AUTOX,X,4.2,13.2,4,2341,9,13.2,1778,100,1778,-31.66,5,0.533,-63.021,16.721,0.014,0.664,5.7
279896671,2018-02-12,08:35:56:990000,BIDU,2018-02-16,217.5,P,567,REG,P,1.15,7.65,10,84,6.5,7.65,671,100,671,87.48,31,-0.436,-364.532,9.367,0.018,0.911,-1.208
279896891,2018-02-12,08:36:00:479000,BIIB,2018-02-23,310,C,12,AUTOX,X,2.6,16.4,5,177,13.8,16.4,182,100,182,2.75,3,0.694,-127.889,19.754,0.016,0.398,6.4
279898291,2018-02-12,08:36:17:485000,BXP,2018-03-16,120,C,50,ISOI,M,1.25,2,1,423,0.75,2,1028,100,1028,58.85,1,0.317,-16.198,12.251,0.045,0.232,3.098
279898328,2018-02-12,08:36:17:947000,SPX,2018-02-16,2580,C,247,REG,C,5.2,84,2,71,78.8,84,190,100,190,62.63,3,0,0,0,0,0,0
279898587,2018-02-12,08:36:22:462000,SPX,2018-02-16,2605,P,2516,REG,C,1.6,17.7,3,141,16.1,17.7,503,100,503,71.97,42,0,0,0,0,0,0
